192.213, 129.363, 8.304, 20.700 False
191.383, 129.370, 8.304, 20.800 False
190.552, 129.376, 8.305, 20.900 False
189.722, 129.383, 8.305, 21.000 False
188.891, 129.389, 8.305, 21.100 False
188.061, 129.395, 8.306, 21.200 False
187.230, 129.402, 8.306, 21.300 False
186.399, 129.408, 8.307, 21.400 False
185.569, 129.414, 8.307, 21.500 False
184.738, 129.420, 8.307, 21.600 False
183.907, 129.426, 8.308, 21.700 False
183.077, 129.432, 8.308, 21.800 False
182.246, 129.438, 8.309, 21.900 False
181.415, 129.443, 8.309, 22.000 False
180.584, 129.449, 8.309, 22.100 False
179.753, 129.454, 8.310, 22.200 False
178.922, 129.459, 8.310, 22.300 False
178.091, 129.464, 8.310, 22.400 False
177.260, 129.469, 8.311, 22.500 False
176.429, 129.473, 8.311, 22.600 False
175.598, 129.478, 8.311, 22.700 False
174.767, 129.482, 8.312, 22.800 False
173.936, 129.486, 8.312, 22.900 False
173.104, 129.490, 8.312, 23.000 False
172.273, 129.494, 8.313, 23.100 False
171.442, 129.497, 8.313, 23.200 False
170.610, 129.500, 8.313, 23.300 False
169.779, 129.503, 8.314, 23.400 False
168.948, 129.507, 8.314, 23.500 False
168.116, 129.509, 8.314, 23.600 False
167.285, 129.512, 8.314, 23.700 False
166.454, 129.514, 8.315, 23.800 False
165.622, 129.517, 8.315, 23.900 False
164.791, 129.519, 8.315, 24.000 False
163.959, 129.521, 8.316, 24.100 False
163.127, 129.522, 8.316, 24.200 False
162.296, 129.524, 8.316, 24.300 False
161.464, 129.525, 8.316, 24.400 False
160.633, 129.527, 8.317, 24.500 False
159.801, 129.528, 8.317, 24.600 False
158.969, 129.529, 8.317, 24.700 False
158.137, 129.529, 8.317, 24.800 False
157.306, 129.530, 8.318, 24.900 False
156.474, 129.531, 8.318, 25.000 False
155.642, 129.531, 8.318, 25.100 False
154.810, 129.531, 8.318, 25.200 False
153.979, 129.532, 8.318, 25.300 False
153.147, 129.532, 8.319, 25.400 False
152.315, 129.532, 8.319, 25.500 False
151.483, 129.532, 8.319, 25.600 False
150.651, 129.532, 8.319, 25.700 False
149.819, 129.531, 8.320, 25.800 False
148.987, 129.531, 8.320, 25.900 False
148.155, 129.531, 8.320, 26.000 False
147.323, 129.530, 8.320, 26.100 False
146.491, 129.530, 8.320, 26.200 False
145.659, 129.529, 8.321, 26.300 False
144.827, 129.529, 8.321, 26.400 False
143.995, 129.528, 8.321, 26.500 False
143.165, 129.527, 8.276, 26.600 False
142.348, 129.526, 8.078, 26.700 False
141.565, 129.526, 7.672, 26.800 False
140.831, 129.525, 7.150, 26.900 False
140.151, 129.524, 6.597, 27.000 False
139.523, 129.523, 6.101, 27.100 False
138.934, 129.523, 5.760, 27.200 False
138.367, 129.522, 5.603, 27.300 False
137.805, 129.521, 5.595, 27.400 False
137.242, 129.521, 5.619, 27.500 False
136.677, 129.520, 5.637, 27.600 False
136.110, 129.519, 5.671, 27.700 False
135.541, 129.518, 5.697, 27.800 False
134.970, 129.518, 5.703, 27.900 False
134.400, 129.517, 5.684, 28.000 False
133.835, 129.516, 5.637, 28.100 False
133.275, 129.516, 5.581, 28.200 False
132.719, 129.515, 5.538, 28.300 False
132.167, 129.514, 5.504, 28.400 False
131.620, 129.514, 5.451, 28.500 False
131.081, 129.513, 5.330, 28.600 False
130.564, 129.512, 5.075, 28.700 False
130.080, 129.511, 4.687, 28.800 False
129.639, 129.511, 4.239, 28.900 False
129.243, 129.510, 3.797, 29.000 False
128.888, 129.509, 3.394, 29.100 False
128.570, 129.509, 3.033, 29.200 False
128.286, 129.508, 2.710, 29.300 False
128.032, 129.508, 2.421, 29.400 False
127.804, 129.507, 2.164, 29.500 False
127.601, 129.507, 1.934, 29.600 False
127.419, 129.506, 1.728, 29.700 False
127.256, 129.506, 1.545, 29.800 False
127.111, 129.506, 1.381, 29.900 False
126.980, 129.505, 1.235, 30.000 False
126.864, 129.505, 1.104, 30.100 False
126.760, 129.505, 0.987, 30.200 False
126.667, 129.505, 0.883, 30.300 False
126.584, 129.505, 0.790, 30.400 False
126.509, 129.504, 0.706, 30.500 False
126.443, 129.504, 0.631, 30.600 False
126.383, 129.504, 0.565, 30.700 False
126.336, 129.504, 0.409, 30.800 False
126.301, 129.504, 0.314, 30.900 False
126.273, 129.504, 0.263, 31.000 False
126.251, 129.504, 0.201, 31.100 False
126.221, 129.504, 0.378, 31.200 False
126.160, 129.504, 0.770, 31.300 False
126.056, 129.503, 1.262, 31.400 False
125.893, 129.503, 1.826, 31.500 False
125.678, 129.503, 2.338, 31.600 False
125.414, 129.502, 2.837, 31.700 False
125.101, 129.502, 3.331, 31.800 False
124.738, 129.501, 3.820, 31.900 False
124.328, 129.501, 4.301, 32.000 False
123.871, 129.500, 4.747, 32.100 False
123.377, 129.500, 5.069, 32.200 False
122.867, 129.499, 5.126, 32.300 False
122.366, 129.498, 4.986, 32.400 False
121.885, 129.498, 4.732, 32.500 False
121.431, 129.497, 4.460, 32.600 False
121.002, 129.497, 4.215, 32.700 False
120.593, 129.497, 4.019, 32.800 False
120.200, 129.496, 3.880, 32.900 False
119.818, 129.496, 3.788, 33.000 False
119.442, 129.495, 3.731, 33.100 False
119.070, 129.495, 3.693, 33.200 False
118.702, 129.495, 3.663, 33.300 False
118.337, 129.494, 3.631, 33.400 False
117.976, 129.494, 3.596, 33.500 False
117.618, 129.494, 3.555, 33.600 False
117.266, 129.493, 3.509, 33.700 False
116.918, 129.493, 3.458, 33.800 False
116.575, 129.493, 3.405, 33.900 False
116.238, 129.492, 3.350, 34.000 False
115.906, 129.492, 3.295, 34.100 False
115.580, 129.492, 3.239, 34.200 False
115.259, 129.492, 3.183, 34.300 False
114.944, 129.492, 3.128, 34.400 False
114.635, 129.491, 3.073, 34.500 False
114.330, 129.491, 3.017, 34.600 False
114.032, 129.491, 2.962, 34.700 False
113.739, 129.491, 2.907, 34.800 False
113.452, 129.491, 2.852, 34.900 False
113.170, 129.491, 2.796, 35.000 False
112.893, 129.491, 2.741, 35.100 False
112.622, 129.490, 2.686, 35.200 False
112.357, 129.490, 2.630, 35.300 False
112.097, 129.490, 2.574, 35.400 False
111.843, 129.490, 2.518, 35.500 False
111.595, 129.490, 2.462, 35.600 False
111.352, 129.490, 2.406, 35.700 False
111.114, 129.490, 2.349, 35.800 False
